Mes_Ano;Ferrovia;Mercadoria_ANTT;Estacao_Origem;UF_Origem;Estacao_Destino;UF_Destino;TU;TKU
06/2020;FNSTN;Grãos - Milho;Porto Nacional;TO;Ponta da Madeira Pêra do Píer;MA;22.814;28.226.794
06/2020;FNSTN;Óleo Diesel;Itaqui Base Combustível;MA;Porto Nacional;TO;40.635;50.610.889
06/2020;FNSTN;Outros - Comb e derivado -  Perigoso;Porto Nacional;TO;Itaqui Base Combustível;MA;3.691;4.597.140
06/2020;FNSTN;Soja;Palmeirante;TO;Ponta da Madeira Pêra do Píer;MA;357.312;348.986.604
06/2020;FNSTN;Soja;Porto Franco;MA;Ponta da Madeira Pêra do Píer;MA;204.125;148.133.486
06/2020;FNSTN;Soja;Porto Nacional;TO;Ponta da Madeira Pêra do Píer;MA;267.893;334.384.029
06/2020;FTC;Carvão Mineral;Mina Novo Horizonte;SC;Capivari;SC;20.886;1.154.181
06/2020;FTC;Carvão Mineral;Rio Fiorita;SC;Capivari;SC;157.169;12.384.884
06/2020;FTC;Carvão Mineral;Urussanga;SC;Capivari;SC;50.307;3.247.618
06/2020;FTC;Contêiner Cheio de 20 Pés;Eng. Paz Ferreira;SC;Imbituba;SC;24.450;2.606.418
06/2020;FTC;Contêiner Cheio de 40 Pés;Eng. Paz Ferreira;SC;Imbituba;SC;9.371;998.967
06/2020;FTC;Contêiner Vazio de 20 Pés;Imbituba;SC;Eng. Paz Ferreira;SC;2.100;223.864
06/2020;FTC;Contêiner Vazio de 40 Pés;Imbituba;SC;Eng. Paz Ferreira;SC;796;84.855
06/2020;FTL;Álcool;Itaqui;MA;Itarare;PI;1.791;829.501
06/2020;FTL;Areia;Aracapé;CE;Teresina;PI;40;29.220
06/2020;FTL;Areia;Oficina Demostenes Rockert;CE;Teresina;PI;40;29.240
06/2020;FTL;Calcário Corretivo;Poty;CE;Pátio ABL;MA;7.066;6.768.196
06/2020;FTL;Celulose;Pátio Esso;MA;Itaqui;MA;142.800;285.600
06/2020;FTL;Cimento acondicionado;Mucuripe;CE;Poty;CE;59;15.008
06/2020;FTL;Cimento acondicionado;Pecem;CE;São Luis - Tirirical;MA;2.694;3.138.194
06/2020;FTL;Cimento acondicionado;Pecem;CE;Teresina;PI;2.106;1.492.906
06/2020;FTL;Cimento acondicionado;Poty;CE;Mucuripe;CE;8.432;2.144.999
06/2020;FTL;Cimento acondicionado;Poty;CE;Teresina;PI;11.172;5.608.388
06/2020;FTL;Cimento acondicionado;Teresina;PI;Poty;CE;27;13.554
06/2020;FTL;Clínquer;Poty;CE;Fábrica Votorantim Pecém;CE;1.882;376.970
06/2020;FTL;Clínquer;Poty;CE;Pátio ABL;MA;1.940;1.858.236
06/2020;FTL;Contêiner Cheio de 20 Pés;Pecem;CE;Teresina;PI;62;51.552
06/2020;FTL;Contêiner Cheio de 40 Pés;Teresina;PI;Aracapé;CE;4;2.922
06/2020;FTL;Contêiner Vazio de 40 Pés;Teresina;PI;Pecem;CE;4;2.835
06/2020;FTL;Coque;Mucuripe;CE;Poty;CE;10.007;2.576.228
06/2020;FTL;Demais Produtos;Babaçu;MA;Teresina;PI;4;504
06/2020;FTL;Demais Produtos;Crateus;CE;Castelo;PI;5;658
06/2020;FTL;Demais Produtos;Oficina Demostenes Rockert;CE;Aracapé;CE;4;78
06/2020;FTL;Demais Produtos;Oficina Demostenes Rockert;CE;Crateus;CE;1;438
06/2020;FTL;Demais Produtos;Oficina Demostenes Rockert;CE;Teresina;PI;7;5.117
06/2020;FTL;Demais Produtos;Pecem;CE;Croatá;CE;24;1.139
06/2020;FTL;Demais Produtos;Sobral;CE;Aracapé;CE;1;0
06/2020;FTL;Demais Produtos;Teresina;PI;Aracapé;CE;1;730
06/2020;FTL;Demais Produtos;Teresina;PI;Oficina Demostenes Rockert;CE;30;21.930
06/2020;FTL;Demais Produtos;Teresina;PI;Pecem;CE;1;708
06/2020;FTL;Demais Produtos;Teresina;PI;São Luis - Tirirical;MA;30;13.680
06/2020;FTL;Dormentes de Madeira;AMV km 26 Itaqui;MA;Caxias Nova;MA;24;8.364
06/2020;FTL;Dormentes de Madeira;Croatá;CE;Aracapé;CE;18;1.243
06/2020;FTL;Dormentes de Madeira;São Luis - Tirirical;MA;Altos;PI;12;5.905
06/2020;FTL;Dormentes de Madeira;São Luis - Tirirical;MA;Aracapé;CE;18;21.357
06/2020;FTL;Dormentes de Madeira;São Luis - Tirirical;MA;Castelo;PI;12;7.399
06/2020;FTL;Dormentes de Madeira;São Luis - Tirirical;MA;Caxias Nova;MA;27;10.108
06/2020;FTL;Dormentes de Madeira;São Luis - Tirirical;MA;Coroatá;MA;27;6.313
06/2020;FTL;Dormentes de Madeira;São Luis - Tirirical;MA;Croatá;CE;36;40.124
06/2020;FTL;Dormentes de Madeira;São Luis - Tirirical;MA;Itapipoca Novo;CE;18;18.821
06/2020;FTL;Dormentes de Madeira;São Luis - Tirirical;MA;Miraíma;CE;27;27.070
06/2020;FTL;Dormentes de Madeira;São Luis - Tirirical;MA;Nova Russas;CE;18;14.537
06/2020;FTL;Dormentes de Madeira;São Luis - Tirirical;MA;Pirapemas Novo;MA;27;4.995
06/2020;FTL;Dormentes de Madeira;São Luis - Tirirical;MA;Reriutaba;CE;27;24.200
06/2020;FTL;Dormentes de Madeira;São Luis - Tirirical;MA;Sobral;CE;18;17.206
06/2020;FTL;Dormentes de Madeira;Teresina;PI;Codó;MA;9;1.491
06/2020;FTL;Farinha de Trigo;Mucuripe;CE;Teresina;PI;585;444.712
06/2020;FTL;Gasolina;Itaqui;MA;Itarare;PI;10.342;4.789.895
06/2020;FTL;Gasolina;Itaqui;MA;Teresina;PI;4.274;1.966.130
06/2020;FTL;Óleo Diesel;Itaqui;MA;Itarare;PI;23.306;10.787.818
06/2020;FTL;Óleo Diesel;Itaqui;MA;Teresina;PI;5.694;2.617.013
06/2020;FTL;Pallets de Madeira;São Luis - Tirirical;MA;Pecem;CE;13;15.143
06/2020;FTL;Pó de Pedra;Carga Ferro Gusa e Cruz;MA;AMV km 26 Itaqui;MA;155;5.138
06/2020;FTL;Pó de Pedra;Carga Ferro Gusa e Cruz;MA;Sobral;CE;90;80.463
06/2020;FTL;Pó de Pedra;Castelo;PI;Teresina;PI;340;54.609
06/2020;FTL;Prd. Siderúrgicos - Bobina - BF;Pecem;CE;Teresina;PI;3.974;3.304.384
06/2020;MRS;Açúcar;Airosa Galvão;SP;Santos;SP;30.004;15.312.871
06/2020;MRS;Açúcar;Itirapina;SP;Santos;SP;144.966;56.946.703
06/2020;MRS;Açúcar;Pradopolis;SP;Santos;SP;76.005;41.003.394
06/2020;MRS;Areia;Cruzeiro;SP;Mooca;SP;15.418;3.611.450
06/2020;MRS;Areia;Cruzeiro;SP;Santo André;SP;5.624;1.397.445
06/2020;MRS;Areia;Curuputuba;SP;Mooca;SP;15.600;2.644.839
06/2020;MRS;Areia;Curuputuba;SP;Santo André;SP;408;74.438
06/2020;MRS;Areia;Roseira;SP;Água Branca;SP;7.947;1.466.634
06/2020;MRS;Areia;Roseira;SP;Mooca;SP;1.551;276.372
06/2020;MRS;Bauxita;Barão de Angra;RJ;Alumínio;SP;20.909;14.194.555
06/2020;MRS;Carvão Mineral;Baia Sepetiba;RJ;Volta Redonda;RJ;137.672;16.382.417
06/2020;MRS;Celulose;Santos;SP;São Silvestre;SP;504;56.231
06/2020;MRS;Celulose;São Silvestre;SP;Barnabé;SP;31.768;3.207.297
06/2020;MRS;Celulose;São Silvestre;SP;Santos;SP;39.792;4.439.592
06/2020;MRS;Cimento a Granel;Barbacena;MG;Santo André;SP;28.584;18.925.923
06/2020;MRS;Cimento a Granel;Pedra do Sino;MG;São Bento;SP;40.248;26.226.603
06/2020;MRS;Cimento acondicionado;Pedra do Sino;MG;Arará;RJ;17.797;9.441.984
06/2020;MRS;Cimento acondicionado;Volta Redonda;RJ;Arará;RJ;32.785;4.742.776
06/2020;MRS;Cimento acondicionado;Volta Redonda;RJ;Capuava;SP;1.507;542.636
06/2020;MRS;Cimento acondicionado;Volta Redonda;RJ;São José dos Campos;SP;4.457;1.051.811
06/2020;MRS;Contêiner Cheio de 20 Pés;Arará;RJ;Eldorado;MG;4.692;2.997.544
06/2020;MRS;Contêiner Cheio de 20 Pés;Arará;RJ;Parque Industrial;MG;7.966;5.111.070
06/2020;MRS;Contêiner Cheio de 20 Pés;Arará;RJ;Prudente de Morais;MG;1.397;1.043.778
06/2020;MRS;Contêiner Cheio de 20 Pés;Barnabé;SP;Boa Vista Velha;SP;13;2.354
06/2020;MRS;Contêiner Cheio de 20 Pés;Barnabé;SP;Curuputuba;SP;15;3.060
06/2020;MRS;Contêiner Cheio de 20 Pés;Barnabé;SP;Jundiaí;SP;9;1.160
06/2020;MRS;Contêiner Cheio de 20 Pés;Boa Vista Velha;SP;Conceiçãozinha;SP;90;17.034
06/2020;MRS;Contêiner Cheio de 20 Pés;Brisamar;RJ;Itatiaia;RJ;51;8.785
06/2020;MRS;Contêiner Cheio de 20 Pés;Conceiçãozinha;SP;Boa Vista Velha;SP;709;134.193
06/2020;MRS;Contêiner Cheio de 20 Pés;Conceiçãozinha;SP;Cragea;SP;37;1.975
06/2020;MRS;Contêiner Cheio de 20 Pés;Conceiçãozinha;SP;Curuputuba;SP;1.488;315.710
06/2020;MRS;Contêiner Cheio de 20 Pés;Conceiçãozinha;SP;Edmar Alves;SP;2.013;330.375
06/2020;MRS;Contêiner Cheio de 20 Pés;Conceiçãozinha;SP;Eng. Neiva;SP;3.628;880.163
06/2020;MRS;Contêiner Cheio de 20 Pés;Conceiçãozinha;SP;Jundiaí;SP;4.773;654.196
06/2020;MRS;Contêiner Cheio de 20 Pés;Curuputuba;SP;Barnabé;SP;452;92.211
06/2020;MRS;Contêiner Cheio de 20 Pés;Curuputuba;SP;Conceiçãozinha;SP;12.661;2.686.296
06/2020;MRS;Contêiner Cheio de 20 Pés;Eldorado;MG;Arará;RJ;5.436;3.168.104
06/2020;MRS;Contêiner Cheio de 20 Pés;Eldorado;MG;Brisamar;RJ;5.469;3.019.619
06/2020;MRS;Contêiner Cheio de 20 Pés;Itutinga;MG;Arará;RJ;80;28.115
06/2020;MRS;Contêiner Cheio de 20 Pés;Jundiaí;SP;Conceiçãozinha;SP;469;64.282
06/2020;MRS;Contêiner Cheio de 20 Pés;Parque Industrial;MG;Arará;RJ;2.727;1.586.568
06/2020;MRS;Contêiner Cheio de 20 Pés;Parque Industrial;MG;Brisamar;RJ;1.649;908.819
06/2020;MRS;Contêiner Cheio de 20 Pés;Prudente de Morais;MG;Arará;RJ;88;60.486
06/2020;MRS;Contêiner Cheio de 20 Pés;Prudente de Morais;MG;Brisamar;RJ;117;76.831
06/2020;MRS;Contêiner Cheio de 20 Pés;Santos;SP;Boa Vista Velha;SP;13;2.492
06/2020;MRS;Contêiner Cheio de 20 Pés - Perigoso;Conceiçãozinha;SP;Eng. Neiva;SP;2.831;686.807
06/2020;MRS;Contêiner Cheio de 40 Pés;Arará;RJ;Eldorado;MG;195;125.308
06/2020;MRS;Contêiner Cheio de 40 Pés;Arará;RJ;Itatiaia;RJ;368;74.678
06/2020;MRS;Contêiner Cheio de 40 Pés;Arará;RJ;Parque Industrial;MG;25;16.040
06/2020;MRS;Contêiner Cheio de 40 Pés;Arará;RJ;Prudente de Morais;MG;166;124.027
06/2020;MRS;Contêiner Cheio de 40 Pés;Barnabé;SP;Boa Vista Velha;SP;65;11.772
06/2020;MRS;Contêiner Cheio de 40 Pés;Barnabé;SP;Curuputuba;SP;608;124.036
06/2020;MRS;Contêiner Cheio de 40 Pés;Barnabé;SP;Jundiaí;SP;2.949;380.122
06/2020;MRS;Contêiner Cheio de 40 Pés;Boa Vista Velha;SP;Conceiçãozinha;SP;2.623;496.457
06/2020;MRS;Contêiner Cheio de 40 Pés;Brisamar;RJ;Floriano;RJ;1.864;263.798
06/2020;MRS;Contêiner Cheio de 40 Pés;Brisamar;RJ;Itatiaia;RJ;200;34.452
06/2020;MRS;Contêiner Cheio de 40 Pés;Brisamar;RJ;Prudente de Morais;MG;87;62.334
06/2020;MRS;Contêiner Cheio de 40 Pés;Conceiçãozinha;SP;Boa Vista Velha;SP;66;12.491
06/2020;MRS;Contêiner Cheio de 40 Pés;Conceiçãozinha;SP;Cragea;SP;284;19.633
06/2020;MRS;Contêiner Cheio de 40 Pés;Conceiçãozinha;SP;Curuputuba;SP;3.759;797.550
06/2020;MRS;Contêiner Cheio de 40 Pés;Conceiçãozinha;SP;Jundiaí;SP;3.349;459.020
06/2020;MRS;Contêiner Cheio de 40 Pés;Eldorado;MG;Arará;RJ;1.389;809.509
06/2020;MRS;Contêiner Cheio de 40 Pés;Eldorado;MG;Brisamar;RJ;888;490.294
06/2020;MRS;Contêiner Cheio de 40 Pés;Jundiaí;SP;Barnabé;SP;7.612;981.178
06/2020;MRS;Contêiner Cheio de 40 Pés;Jundiaí;SP;Conceiçãozinha;SP;4.977;682.157
06/2020;MRS;Contêiner Cheio de 40 Pés;Santos;SP;Boa Vista Velha;SP;347;66.526
06/2020;MRS;Contêiner Cheio de 40 Pés;Suzano Novo;SP;Arará;RJ;126;58.745
06/2020;MRS;Contêiner Cheio de 40 Pés;Suzano Novo;SP;Barnabé;SP;654;36.606
06/2020;MRS;Contêiner Cheio de 40 Pés;Suzano Novo;SP;Conceiçãozinha;SP;4.313;276.618
06/2020;MRS;Contêiner Cheio de 40 Pés - Perigoso;Conceiçãozinha;SP;Eng. Neiva;SP;1.979;480.111
06/2020;MRS;Contêiner Vazio de 20 Pés;Arará;RJ;Eldorado;MG;129;82.896
06/2020;MRS;Contêiner Vazio de 20 Pés;Arará;RJ;Itutinga;MG;18;11.172
06/2020;MRS;Contêiner Vazio de 20 Pés;Arará;RJ;Parque Industrial;MG;175;112.281
06/2020;MRS;Contêiner Vazio de 20 Pés;Arará;RJ;Prudente de Morais;MG;7;5.230
06/2020;MRS;Contêiner Vazio de 20 Pés;Brisamar;RJ;Eldorado;MG;446;272.927
06/2020;MRS;Contêiner Vazio de 20 Pés;Brisamar;RJ;Parque Industrial;MG;117;71.480
06/2020;MRS;Contêiner Vazio de 20 Pés;Brisamar;RJ;Prudente de Morais;MG;12;8.597
06/2020;MRS;Contêiner Vazio de 20 Pés;Conceiçãozinha;SP;Curuputuba;SP;534;113.299
06/2020;MRS;Contêiner Vazio de 20 Pés;Conceiçãozinha;SP;Eng. Neiva;SP;5;1.213
06/2020;MRS;Contêiner Vazio de 20 Pés;Curuputuba;SP;Conceiçãozinha;SP;58;12.305
06/2020;MRS;Contêiner Vazio de 20 Pés;Edmar Alves;SP;Conceiçãozinha;SP;184;30.198
06/2020;MRS;Contêiner Vazio de 20 Pés;Eldorado;MG;Arará;RJ;68;39.629
06/2020;MRS;Contêiner Vazio de 20 Pés;Eng. Neiva;SP;Conceiçãozinha;SP;445;107.956
06/2020;MRS;Contêiner Vazio de 20 Pés;Itatiaia;RJ;Arará;RJ;12;2.435
06/2020;MRS;Contêiner Vazio de 20 Pés;Itatiaia;RJ;Brisamar;RJ;5;861
06/2020;MRS;Contêiner Vazio de 20 Pés;Parque Industrial;MG;Arará;RJ;633;368.277
06/2020;MRS;Contêiner Vazio de 20 Pés;Prudente de Morais;MG;Arará;RJ;1.180;811.068
06/2020;MRS;Contêiner Vazio de 40 Pés;Arará;RJ;Eldorado;MG;102;65.545
06/2020;MRS;Contêiner Vazio de 40 Pés;Arará;RJ;Suzano Novo;SP;139;64.806
06/2020;MRS;Contêiner Vazio de 40 Pés;Brisamar;RJ;Eldorado;MG;37;22.641
06/2020;MRS;Contêiner Vazio de 40 Pés;Brisamar;RJ;Parque Industrial;MG;27;16.495
06/2020;MRS;Contêiner Vazio de 40 Pés;Curuputuba;SP;Conceiçãozinha;SP;517;109.692
06/2020;MRS;Contêiner Vazio de 40 Pés;Edmar Alves;SP;Conceiçãozinha;SP;374;61.381
06/2020;MRS;Contêiner Vazio de 40 Pés;Eldorado;MG;Arará;RJ;13;7.576
06/2020;MRS;Contêiner Vazio de 40 Pés;Eng. Neiva;SP;Conceiçãozinha;SP;262;63.561
06/2020;MRS;Contêiner Vazio de 40 Pés;Floriano;RJ;Brisamar;RJ;313;44.296
06/2020;MRS;Contêiner Vazio de 40 Pés;Itatiaia;RJ;Arará;RJ;160;32.468
06/2020;MRS;Contêiner Vazio de 40 Pés;Itatiaia;RJ;Brisamar;RJ;54;9.302
06/2020;MRS;Contêiner Vazio de 40 Pés;MultiTerminais;RJ;Arará;RJ;10;1.988
06/2020;MRS;Contêiner Vazio de 40 Pés;Parque Industrial;MG;Arará;RJ;10;5.818
06/2020;MRS;Contêiner Vazio de 40 Pés;Prudente de Morais;MG;Arará;RJ;91;62.548
06/2020;MRS;Coque;Baia Sepetiba;RJ;Volta Redonda;RJ;102.130;12.153.061
06/2020;MRS;Coque;Curuputuba;SP;Ouro Branco;MG;21.301;12.819.431
06/2020;MRS;Coque;Sarzedo Novo;MG;Ouro Branco;MG;3.241;420.007
06/2020;MRS;Enxofre;Conceiçãozinha;SP;Várzea Paulista;SP;2.423;319.671
06/2020;MRS;Escória;Porto Sudeste;RJ;Curuputuba;SP;3.400;987.819
06/2020;MRS;Ferro Gusa;Cel. João Carlos Guedes;MG;Arará;RJ;28.394;12.756.061
06/2020;MRS;Ferro Gusa;Dr. Joaquim Murtinho;MG;Arará;RJ;1.492;718.675
06/2020;MRS;Ferro Gusa;Parque Industrial;MG;Arará;RJ;8.541;4.969.158
06/2020;MRS;Ferro Gusa;Prudente de Morais;MG;Arará;RJ;32.822;22.560.097
06/2020;MRS;Ferro Gusa;Prudente de Morais;MG;Itaguai;RJ;2.416;1.605.866
06/2020;MRS;Ferro Gusa;São Bento;SP;Arará;RJ;8.049;3.490.151
06/2020;MRS;Ferro Gusa;Sarzedo Novo;MG;Arará;RJ;85.074;46.848.453
06/2020;MRS;Ferro Gusa;Sarzedo Novo;MG;Itaguai;RJ;2.904;1.533.346
06/2020;MRS;Grãos - Milho;Pederneiras;SP;Santos;SP;21.348;11.123.714
06/2020;MRS;Minério de Ferro;Baia Sepetiba;RJ;Volta Redonda;RJ;56.264;6.695.190
06/2020;MRS;Minério de Ferro;Carlos Newlands;MG;Baia Sepetiba;RJ;299.222;153.119.975
06/2020;MRS;Minério de Ferro;Carlos Newlands;MG;Brisamar;RJ;212.160;107.507.200
06/2020;MRS;Minério de Ferro;Carlos Newlands;MG;Guaiba;RJ;159.601;85.202.515
06/2020;MRS;Minério de Ferro;Carlos Newlands;MG;Siderúrgica do Atlântico;RJ;26.536;13.871.083
06/2020;MRS;Minério de Ferro;Casa de Pedra;MG;Baia Sepetiba;RJ;1.167.202;514.865.640
06/2020;MRS;Minério de Ferro;Casa de Pedra;MG;Porto Sudeste;RJ;27.943;12.270.077
06/2020;MRS;Minério de Ferro;Casa de Pedra;MG;Volta Redonda;RJ;300.574;96.819.393
06/2020;MRS;Minério de Ferro;Cel. João Carlos Guedes;MG;Baia Sepetiba;RJ;79.789;33.797.423
06/2020;MRS;Minério de Ferro;Cel. João Carlos Guedes;MG;Brisamar;RJ;65.768;27.529.498
06/2020;MRS;Minério de Ferro;Cel. João Carlos Guedes;MG;Dias Tavares;MG;13.099;6.894.016
06/2020;MRS;Minério de Ferro;Cel. João Carlos Guedes;MG;Porto Sudeste;RJ;39.168;16.512.641
06/2020;MRS;Minério de Ferro;Cel. João Carlos Guedes;MG;Siderúrgica do Atlântico;RJ;41.772;18.153.484
06/2020;MRS;Minério de Ferro;Cel. João Carlos Guedes;MG;Volta Redonda;RJ;38.182;11.629.817
06/2020;MRS;Minério de Ferro;Dr. Joaquim Murtinho;MG;Baia Sepetiba;RJ;57.075;26.027.284
06/2020;MRS;Minério de Ferro;Dr. Joaquim Murtinho;MG;Brisamar;RJ;309.272;139.487.547
06/2020;MRS;Minério de Ferro;Dr. Joaquim Murtinho;MG;Guaiba;RJ;41.780;19.976.647
06/2020;MRS;Minério de Ferro;Dr. Joaquim Murtinho;MG;Porto Sudeste;RJ;28.424;12.905.036
06/2020;MRS;Minério de Ferro;Itutinga;MG;Porto Sudeste;RJ;39.168;12.681.580
06/2020;MRS;Minério de Ferro;Olhos D Água;MG;Baia Sepetiba;RJ;74.135;40.847.421
06/2020;MRS;Minério de Ferro;Olhos D Água;MG;Guaiba;RJ;605.116;346.796.215
06/2020;MRS;Minério de Ferro;Olhos D Água;MG;Ouro Branco;MG;16.279;2.532.475
06/2020;MRS;Minério de Ferro;Olhos D Água;MG;Siderúrgica do Atlântico;RJ;132.432;74.425.062
06/2020;MRS;Minério de Ferro;Otavio Dapieve;MG;Baia Sepetiba;RJ;1.117.472;541.502.346
06/2020;MRS;Minério de Ferro;Otavio Dapieve;MG;Guaiba;RJ;1.083.791;549.154.732
06/2020;MRS;Minério de Ferro;Ouro Branco;MG;Guaiba;RJ;29.212;14.247.101
06/2020;MRS;Minério de Ferro;Ouro Branco;MG;Siderúrgica do Atlântico;RJ;71.120;33.895.365
06/2020;MRS;Minério de Ferro;Pires;MG;Baia Sepetiba;RJ;934.385;423.663.240
06/2020;MRS;Minério de Ferro;Pires;MG;Guaiba;RJ;172.810;82.177.030
06/2020;MRS;Minério de Ferro;Pires;MG;Porto Sudeste;RJ;102.176;46.123.676
06/2020;MRS;Minério de Ferro;Pires;MG;Siderúrgica do Atlântico;RJ;86.806;40.313.921
06/2020;MRS;Minério de Ferro;Sarzedo;MG;Baia Sepetiba;RJ;70.664;37.339.493
06/2020;MRS;Minério de Ferro;Sarzedo;MG;Brisamar;RJ;109.200;57.156.262
06/2020;MRS;Minério de Ferro;Sarzedo;MG;Guaiba;RJ;126.635;69.716.239
06/2020;MRS;Minério de Ferro;Sarzedo Novo;MG;Baia Sepetiba;RJ;85.010;44.631.270
06/2020;MRS;Minério de Ferro;Sarzedo Novo;MG;Brisamar;RJ;117.504;61.103.490
06/2020;MRS;Minério de Ferro;Sarzedo Novo;MG;Guaiba;RJ;99.246;54.300.662
06/2020;MRS;Minério de Ferro;Sarzedo Novo;MG;Porto Sudeste;RJ;674.827;352.942.617
06/2020;MRS;Minério de Ferro;Sarzedo Novo;MG;Siderúrgica do Atlântico;RJ;27.139;14.546.829
06/2020;MRS;Minério de Ferro;Viga;MG;Guaiba;RJ;317.157;145.572.525
06/2020;MRS;Minério de Ferro Especial - MRS distancia menor 100 km;Viga;MG;Ouro Branco;MG;28.379;815.101
06/2020;MRS;Óleo Diesel;Embiruçu;MG;Cel. João Carlos Guedes;MG;2.576;373.635
06/2020;MRS;Outras - Carga Geral Não Conteinerizada;Brisamar;RJ;Volta Redonda;RJ;150;17.099
06/2020;MRS;Outras - Carga Geral Não Conteinerizada;Itaguai;RJ;Caçapava;SP;867;290.713
06/2020;MRS;Outras - Carga Geral Não Conteinerizada;Manoel Feio;SP;Volta Redonda;RJ;150;46.416
06/2020;MRS;Outros Graneis Minerais;Arará;RJ;Prudente de Morais;MG;1.131;845.034
06/2020;MRS;Outros Graneis Minerais;Arará;RJ;Terminal Paraibuna de Metais;MG;3.987;1.173.318
06/2020;MRS;Prd. Siderúrgicos - Bobina - BF;Lafaiete Bandeira;MG;Boa Vista Velha;SP;5.704;4.512.662
06/2020;MRS;Prd. Siderúrgicos - Bobina - BF;Lafaiete Bandeira;MG;São Caetano do Sul;SP;509;348.726
06/2020;MRS;Prd. Siderúrgicos - Bobina - BF;Lafaiete Bandeira;MG;Usiminas;SP;2.809;1.512.362
06/2020;MRS;Prd. Siderúrgicos - Bobina - BF;Lafaiete Bandeira;MG;Utinga;SP;2.089;1.438.744
06/2020;MRS;Prd. Siderúrgicos - Bobina - BF;Ouro Branco;MG;Itaguai;RJ;648;303.648
06/2020;MRS;Prd. Siderúrgicos - Bobina - BF;Ouro Branco;MG;Parque Industrial;MG;5.184;833.141
06/2020;MRS;Prd. Siderúrgicos - Bobina - BF;Ouro Branco;MG;Paulínia;SP;1.080;851.754
06/2020;MRS;Prd. Siderúrgicos - Bobina - BF;Ouro Branco;MG;São Bento;SP;24.197;14.816.983
06/2020;MRS;Prd. Siderúrgicos - Bobina - BF;Ouro Branco;MG;São Caetano do Sul;SP;5.472;3.679.005
06/2020;MRS;Prd. Siderúrgicos - Bobina - BF;Parque Industrial;MG;Boa Vista Velha;SP;5.687;4.941.393
06/2020;MRS;Prd. Siderúrgicos - Bobina - BF;Piaçaguera;SP;Barbará;RJ;3.375;1.227.092
06/2020;MRS;Prd. Siderúrgicos - Bobina - BF;Piaçaguera;SP;Floriano;RJ;339;115.660
06/2020;MRS;Prd. Siderúrgicos - Bobina - BF;Piaçaguera;SP;Ipiranga;SP;1.065;56.075
06/2020;MRS;Prd. Siderúrgicos - Bobina - BF;Piaçaguera;SP;São Caetano do Sul;SP;507;24.570
06/2020;MRS;Prd. Siderúrgicos - Bobina - BF;Piaçaguera;SP;Utinga;SP;11.629;521.665
06/2020;MRS;Prd. Siderúrgicos - Bobina - BF;Volta Redonda;RJ;Ipiranga;SP;1.119;385.769
06/2020;MRS;Prd. Siderúrgicos - Bobina - BF;Volta Redonda;RJ;Paulínia;SP;3.913;1.820.578
06/2020;MRS;Prd. Siderúrgicos - Bobina - BQ;Brisamar;RJ;Volta Redonda;RJ;60;6.839
06/2020;MRS;Prd. Siderúrgicos - Bobina - BQ;Lafaiete Bandeira;MG;Barbará;RJ;8.978;3.180.527
06/2020;MRS;Prd. Siderúrgicos - Bobina - BQ;Lafaiete Bandeira;MG;Cruzeiro;SP;2.198;975.237
06/2020;MRS;Prd. Siderúrgicos - Bobina - BQ;Lafaiete Bandeira;MG;Ipiranga;SP;2.141;1.457.870
06/2020;MRS;Prd. Siderúrgicos - Bobina - BQ;Lafaiete Bandeira;MG;Manoel Feio;SP;5.844;3.773.055
06/2020;MRS;Prd. Siderúrgicos - Bobina - BQ;Piaçaguera;SP;Cruzeiro;SP;3.160;1.160.099
06/2020;MRS;Prd. Siderúrgicos - Bobina - BQ;Piaçaguera;SP;Ipiranga;SP;259;13.637
06/2020;MRS;Prd. Siderúrgicos - Bobina - BQ;Piaçaguera;SP;Usiminas;SP;2.380;396.260
06/2020;MRS;Prd. Siderúrgicos - Bobina - BQ;Piaçaguera;SP;Utinga;SP;75;3.364
06/2020;MRS;Prd. Siderúrgicos - Bobina - BQ;Volta Redonda;RJ;Brisamar;RJ;30.503;3.477.219
06/2020;MRS;Prd. Siderúrgicos - Fio Máquina;Dias Tavares;MG;Barbará;RJ;2.499;1.090.560
06/2020;MRS;Prd. Siderúrgicos - Fio Máquina;Itaguai;RJ;São Bento;SP;2.500;1.027.365
06/2020;MRS;Prd. Siderúrgicos - Fio Máquina;Ouro Branco;MG;Brisamar;RJ;3.490;1.607.472
06/2020;MRS;Prd. Siderúrgicos - Fio Máquina;Ouro Branco;MG;Caçapava;SP;7.648;4.104.773
06/2020;MRS;Prd. Siderúrgicos - Fio Máquina;Ouro Branco;MG;Itaguai;RJ;4.969;2.328.443
06/2020;MRS;Prd. Siderúrgicos - Fio Máquina;Saudade;RJ;Dias Tavares;MG;2.304;537.550
06/2020;MRS;Prd. Siderúrgicos - Outros;Arará;RJ;Volta Redonda;RJ;120;17.359
06/2020;MRS;Prd. Siderúrgicos - Outros;Caçapava;SP;Brisamar;RJ;7.598;2.486.901
06/2020;MRS;Prd. Siderúrgicos - Outros;Itaguai;RJ;Caçapava;SP;516;173.019
06/2020;MRS;Prd. Siderúrgicos - Outros;Itaguai;RJ;Parque Industrial;MG;432;267.383
06/2020;MRS;Prd. Siderúrgicos - Outros;Lafaiete Bandeira;MG;Floriano;RJ;1.475;536.475
06/2020;MRS;Prd. Siderúrgicos - Outros;Lafaiete Bandeira;MG;Manoel Feio;SP;2.357;1.521.747
