Mes_Ano;Ferrovia;Mercadoria_ANTT;Estacao_Origem;UF_Origem;Estacao_Destino;UF_Destino;TU;TKU
10/2022;MRS;Prd. Siderúrgicos - Bobina - BF;Piaçaguera;SP;Barbará;RJ;2.149;781.339
10/2022;MRS;Prd. Siderúrgicos - Bobina - BF;Piaçaguera;SP;Ipiranga;SP;2.478;130.474
10/2022;MRS;Prd. Siderúrgicos - Bobina - BF;Piaçaguera;SP;São Caetano do Sul;SP;2.208;107.006
10/2022;MRS;Prd. Siderúrgicos - Bobina - BF;Piaçaguera;SP;Utinga;SP;18.980;851.423
10/2022;MRS;Prd. Siderúrgicos - Bobina - BF;Volta Redonda;RJ;Ipiranga;SP;1.629;561.589
10/2022;MRS;Prd. Siderúrgicos - Bobina - BF;Volta Redonda;RJ;Paulínia;SP;2.433;1.131.987
10/2022;MRS;Prd. Siderúrgicos - Bobina - BQ;Brisamar;RJ;Volta Redonda;RJ;33.278;3.793.558
10/2022;MRS;Prd. Siderúrgicos - Bobina - BQ;Eldorado;MG;Ipiranga;SP;727;552.289
10/2022;MRS;Prd. Siderúrgicos - Bobina - BQ;Eldorado;MG;Manoel Feio;SP;10.723;7.767.548
10/2022;MRS;Prd. Siderúrgicos - Bobina - BQ;Floriano;RJ;Brisamar;RJ;763;107.982
10/2022;MRS;Prd. Siderúrgicos - Bobina - BQ;Itaguai;RJ;Floriano;RJ;888;132.776
10/2022;MRS;Prd. Siderúrgicos - Bobina - BQ;Lafaiete Bandeira;MG;Barbará;RJ;1.909;676.278
10/2022;MRS;Prd. Siderúrgicos - Bobina - BQ;Lafaiete Bandeira;MG;Ipiranga;SP;864;588.323
10/2022;MRS;Prd. Siderúrgicos - Bobina - BQ;Lafaiete Bandeira;MG;Manoel Feio;SP;3.848;2.484.380
10/2022;MRS;Prd. Siderúrgicos - Bobina - BQ;Parque Industrial;MG;Barbará;RJ;1.029;444.539
10/2022;MRS;Prd. Siderúrgicos - Bobina - BQ;Piaçaguera;SP;Cruzeiro;SP;4.020;1.475.822
10/2022;MRS;Prd. Siderúrgicos - Bobina - BQ;Piaçaguera;SP;Ipiranga;SP;694;36.541
10/2022;MRS;Prd. Siderúrgicos - Bobina - BQ;Piaçaguera;SP;Paulínia;SP;618;167.476
10/2022;MRS;Prd. Siderúrgicos - Bobina - BQ;Piaçaguera;SP;Replan;SP;2.575;493.637
10/2022;MRS;Prd. Siderúrgicos - Bobina - BQ;Piaçaguera;SP;Usiminas;SP;1.355;225.602
10/2022;MRS;Prd. Siderúrgicos - Bobina - BQ;Volta Redonda;RJ;Brisamar;RJ;33.270;3.792.646
10/2022;MRS;Prd. Siderúrgicos - Fio Máquina;Cruzeiro;SP;Ouro Branco;MG;153;81.976
10/2022;MRS;Prd. Siderúrgicos - Fio Máquina;Dias Tavares;MG;Brisamar;RJ;1.166;755.586
10/2022;MRS;Prd. Siderúrgicos - Fio Máquina;Dias Tavares;MG;Caçapava;SP;3.318;2.095.781
10/2022;MRS;Prd. Siderúrgicos - Fio Máquina;Dias Tavares;MG;Eldorado;MG;1.399;488.441
10/2022;MRS;Prd. Siderúrgicos - Fio Máquina;Dias Tavares;MG;Pinheirinho;SP;663;539.146
10/2022;MRS;Prd. Siderúrgicos - Fio Máquina;Ouro Branco;MG;Arará;RJ;340;167.028
10/2022;MRS;Prd. Siderúrgicos - Fio Máquina;Ouro Branco;MG;Caçapava;SP;19.147;10.276.424
10/2022;MRS;Prd. Siderúrgicos - Fio Máquina;Ouro Branco;MG;Itaguai;RJ;2.807;1.315.343
10/2022;MRS;Prd. Siderúrgicos - Fio Máquina;Ouro Branco;MG;Pinheirinho;SP;430;269.081
10/2022;MRS;Prd. Siderúrgicos - Fio Máquina;Saudade;RJ;Dias Tavares;MG;937;218.613
10/2022;MRS;Prd. Siderúrgicos - Outros;Barbará;RJ;Brisamar;RJ;12.990;1.547.407
10/2022;MRS;Prd. Siderúrgicos - Outros;Barbará;RJ;Cruzeiro;SP;1.942;198.823
10/2022;MRS;Prd. Siderúrgicos - Outros;Brisamar;RJ;Curuputuba;SP;2.312;664.780
10/2022;MRS;Prd. Siderúrgicos - Outros;Caçapava;SP;Arará;RJ;913;326.833
10/2022;MRS;Prd. Siderúrgicos - Outros;Dias Tavares;MG;Parque Industrial;MG;2.027;705.671
10/2022;MRS;Prd. Siderúrgicos - Outros;Eng. Cesar de Souza;SP;Pedrasil;SP;544;92.640
10/2022;MRS;Prd. Siderúrgicos - Outros;Floriano;RJ;Ipiranga;SP;1.260;399.694
10/2022;MRS;Prd. Siderúrgicos - Outros;Floriano;RJ;Volta Redonda;RJ;1.217;33.500
10/2022;MRS;Prd. Siderúrgicos - Outros;Itaguai;RJ;Arará;RJ;1.431;150.728
10/2022;MRS;Prd. Siderúrgicos - Outros;Itaguai;RJ;Caçapava;SP;5.819;1.951.167
10/2022;MRS;Prd. Siderúrgicos - Outros;Itaguai;RJ;São Bento;SP;218;89.586
10/2022;MRS;Prd. Siderúrgicos - Outros;Lafaiete Bandeira;MG;Curuputuba;SP;3.493;1.780.465
10/2022;MRS;Prd. Siderúrgicos - Outros;Lafaiete Bandeira;MG;Manoel Feio;SP;3.385;2.185.454
10/2022;MRS;Prd. Siderúrgicos - Outros;Lafaiete Bandeira;MG;Piaçaguera;SP;217;153.503
10/2022;MRS;Prd. Siderúrgicos - Outros;Lafaiete Bandeira;MG;Utinga;SP;4.983;3.431.911
10/2022;MRS;Prd. Siderúrgicos - Outros;Manoel Feio;SP;Mogi das Cruzes;SP;949;21.875
10/2022;MRS;Prd. Siderúrgicos - Outros;Manoel Feio;SP;Volta Redonda;RJ;347;107.377
10/2022;MRS;Prd. Siderúrgicos - Outros;Ouro Branco;MG;Brisamar;RJ;1.359;625.947
10/2022;MRS;Prd. Siderúrgicos - Outros;Ouro Branco;MG;Caçapava;SP;10.913;5.857.138
10/2022;MRS;Prd. Siderúrgicos - Outros;Ouro Branco;MG;Eng. Cesar de Souza;SP;953;630.187
10/2022;MRS;Prd. Siderúrgicos - Outros;Ouro Branco;MG;Ipiranga;SP;1.748;1.167.913
10/2022;MRS;Prd. Siderúrgicos - Outros;Ouro Branco;MG;Itutinga;MG;12.408;1.734.886
10/2022;MRS;Prd. Siderúrgicos - Outros;Ouro Branco;MG;Parque Industrial;MG;9.336;1.500.425
10/2022;MRS;Prd. Siderúrgicos - Outros;Ouro Branco;MG;São Caetano do Sul;SP;1.176;790.663
10/2022;MRS;Prd. Siderúrgicos - Outros;Piaçaguera;SP;Manoel Feio;SP;5.537;341.959
10/2022;MRS;Prd. Siderúrgicos - Outros;São Bento;SP;São Caetano do Sul;SP;3.625;217.445
10/2022;MRS;Prd. Siderúrgicos - Outros;Saudade;RJ;Eldorado;MG;792;337.818
10/2022;MRS;Prd. Siderúrgicos - Outros;Saudade;RJ;Pinheirinho;SP;6.625;1.926.364
10/2022;MRS;Prd. Siderúrgicos - Outros;Siderúrgica do Atlântico;RJ;Lafaiete Bandeira;MG;8.484;4.151.908
10/2022;MRS;Prd. Siderúrgicos - Outros;Siderúrgica do Atlântico;RJ;Piaçaguera;SP;37.761;18.925.775
10/2022;MRS;Prd. Siderúrgicos - Outros;Utinga;SP;Piaçaguera;SP;60;2.691
10/2022;MRS;Prd. Siderúrgicos - Outros;Volta Redonda;RJ;Arará;RJ;1.269;183.577
10/2022;MRS;Prd. Siderúrgicos - Outros;Volta Redonda;RJ;Barbará;RJ;6.092;31.233
10/2022;MRS;Prd. Siderúrgicos - Outros;Volta Redonda;RJ;Brisamar;RJ;149;16.985
10/2022;MRS;Prd. Siderúrgicos - Outros;Volta Redonda;RJ;Caçapava;SP;1.346;287.120
10/2022;MRS;Prd. Siderúrgicos - Outros;Volta Redonda;RJ;Cruzeiro;SP;2.893;311.020
10/2022;MRS;Prd. Siderúrgicos - Outros;Volta Redonda;RJ;Eldorado;MG;1.152;657.616
10/2022;MRS;Prd. Siderúrgicos - Outros;Volta Redonda;RJ;Floriano;RJ;180;4.954
10/2022;MRS;Prd. Siderúrgicos - Outros;Volta Redonda;RJ;Manoel Feio;SP;51.096;15.811.350
10/2022;MRS;Prd. Siderúrgicos - Outros;Volta Redonda;RJ;Mogi das Cruzes;SP;2.134;709.544
10/2022;MRS;Prd. Siderúrgicos - Outros;Volta Redonda;RJ;São Bento;SP;8.540;2.467.633
10/2022;MRS;Prd. Siderúrgicos - Outros;Volta Redonda;RJ;São Caetano do Sul;SP;323;112.706
10/2022;MRS;Prd. Siderúrgicos - Placa;Cel. João Carlos Guedes;MG;Barreiro;MG;14.046;1.803.085
10/2022;MRS;Prd. Siderúrgicos - Placa;Dias Tavares;MG;Parque Industrial;MG;3.292;1.146.063
10/2022;MRS;Prd. Siderúrgicos - Placa;Eldorado;MG;Itaguai;RJ;6.967;3.902.453
10/2022;MRS;Prd. Siderúrgicos - Placa;Floriano;RJ;Brisamar;RJ;2.500;353.806
10/2022;MRS;Prd. Siderúrgicos - Placa;Itaguai;RJ;Parque Industrial;MG;2.938;1.642.735
10/2022;MRS;Prd. Siderúrgicos - Placa;Ouro Branco;MG;Arará;RJ;476;233.840
10/2022;MRS;Prd. Siderúrgicos - Placa;Ouro Branco;MG;Caçapava;SP;6.977;3.744.638
10/2022;MRS;Prd. Siderúrgicos - Placa;Ouro Branco;MG;Curuputuba;SP;6.778;3.368.238
10/2022;MRS;Prd. Siderúrgicos - Placa;Ouro Branco;MG;Ipiranga;SP;544;363.469
10/2022;MRS;Prd. Siderúrgicos - Placa;Ouro Branco;MG;Itaguai;RJ;13.260;6.213.556
10/2022;MRS;Prd. Siderúrgicos - Placa;Ouro Branco;MG;Manoel Feio;SP;544;344.266
10/2022;MRS;Prd. Siderúrgicos - Placa;Ouro Branco;MG;Parque Industrial;MG;476;76.499
10/2022;MRS;Prd. Siderúrgicos - Placa;Ouro Branco;MG;Pinheirinho;SP;8.243;5.158.221
10/2022;MRS;Prd. Siderúrgicos - Placa;Ouro Branco;MG;São Bento;SP;1.372;840.141
10/2022;MRS;Prd. Siderúrgicos - Placa;Parque Industrial;MG;Floriano;RJ;1.890;834.368
10/2022;MRS;Prd. Siderúrgicos - Placa;Pedrasil;SP;Arará;RJ;1.386;432.760
10/2022;MRS;Prd. Siderúrgicos - Placa;Siderúrgica do Atlântico;RJ;Eldorado;MG;18.184;11.418.533
10/2022;MRS;Prd. Siderúrgicos - Tubos;Barreiro;MG;Arará;RJ;4.491;2.594.100
10/2022;MRS;Prd. Siderúrgicos - Tubos;Brisamar;RJ;Curuputuba;SP;4.720;1.357.165
10/2022;MRS;Prd. Siderúrgicos - Tubos;Cel. João Carlos Guedes;MG;Arará;RJ;10.169;4.568.443
10/2022;MRS;Prd. Siderúrgicos - Tubos;Cel. João Carlos Guedes;MG;Barreiro;MG;4.854;623.107
10/2022;MRS;Prd. Siderúrgicos - Tubos;Curuputuba;SP;Arará;RJ;3.613;1.149.663
10/2022;MRS;Prd. Siderúrgicos - Vergalhões;Volta Redonda;RJ;Eldorado;MG;1.657;945.895
10/2022;MRS;Prd. Siderúrgicos - Vergalhões;Volta Redonda;RJ;Manoel Feio;SP;11.065;3.423.997
10/2022;MRS;Prd. Siderúrgicos - Vergalhões;Volta Redonda;RJ;São Bento;SP;60;17.337
10/2022;MRS;Sucata;Manoel Feio;SP;Dias Tavares;MG;64;33.993
10/2022;MRS;Veículos;Parque Industrial;MG;Piaçaguera;SP;390;305.232
10/2022;RMC;Açúcar;Iturama;MG;Conceiçãozinha;SP;15.269;13.859.745
10/2022;RMC;Açúcar;Iturama;MG;Santos;SP;76.522;68.949.531
10/2022;RMC;Adubo Orgânico a Granel;Conceiçãozinha;SP;Rio Verde;GO;45.778;55.811.161
10/2022;RMC;Cloreto de Potássio;Estação TUF;SP;Rio Verde;GO;7.198;8.666.607
10/2022;RMC;Farelo de Soja;Rio Verde;GO;Santos;SP;85.859;104.104.636
10/2022;RMC;Fosfato;Conceiçãozinha;SP;Rio Verde;GO;3.952;4.818.159
10/2022;RMC;Fosfato;Cubatão;SP;Rio Verde;GO;3.934;4.721.818
10/2022;RMC;Grãos - Milho;Rio Verde;GO;Conceiçãozinha;SP;48.057;58.589.647
10/2022;RMC;Grãos - Milho;Rio Verde;GO;Santos;SP;311.508;377.705.610
10/2022;RMC;Grãos - Milho;São Simão;GO;Conceiçãozinha;SP;19.948;19.866.789
10/2022;RMC;Grãos - Milho;São Simão;GO;Santos;SP;11.754;11.627.831
10/2022;RMC;Soja;São Simão;GO;Conceiçãozinha;SP;21.611;21.523.016
10/2022;RMC;Ureia;Conceiçãozinha;SP;Rio Verde;GO;9.903;12.073.439
10/2022;RMN;Álcool;Chapadao do Sul;MS;Replan;SP;58.120;54.689.947
10/2022;RMN;Álcool;Rondonópolis;MT;Replan;SP;77.710;108.230.892
10/2022;RMN;Álcool;T. Olacyr F. Morais;MS;Replan;SP;5.470;5.759.567
10/2022;RMN;Celulose;Aparecida do Taboado;MS;Barnabé;SP;235.094;217.903.963
10/2022;RMN;Contêiner cheio 53 pés;Rondonópolis;MT;Boa Vista Nova;SP;175;240.455
10/2022;RMN;Contêiner Cheio de 20 Pés;Rondonópolis;MT;Cubatão;SP;2.158;3.513.403
10/2022;RMN;Contêiner Cheio de 40 Pés;Rondonópolis;MT;Boa Vista Velha;SP;42.112;57.645.556
10/2022;RMN;Contêiner Cheio de 40 Pés;Rondonópolis;MT;Cubatão;SP;74.068;120.588.850
10/2022;RMN;Contêiner Cheio de 40 Pés;Rondonópolis;MT;Tutóia;SP;14.988;17.479.245
10/2022;RMN;Contêiner Vazio de 20 Pés;Rondonópolis;MT;Cubatão;SP;22;35.817
10/2022;RMN;Contêiner Vazio de 40 Pés;Rondonópolis;MT;Boa Vista Nova;SP;29;39.734
10/2022;RMN;Contêiner Vazio de 40 Pés;Rondonópolis;MT;Boa Vista Velha;SP;3;4.106
10/2022;RMN;Contêiner Vazio de 40 Pés;Rondonópolis;MT;Cubatão;SP;18;29.365
10/2022;RMN;Farelo de Soja;Alto Araguaia;MT;Santos;SP;88.394;123.861.752
10/2022;RMN;Farelo de Soja;Rondonópolis;MT;Conceiçãozinha;SP;83.328;137.193.070
10/2022;RMN;Farelo de Soja;Rondonópolis;MT;Santos;SP;211.775;347.918.804
10/2022;RMN;Grãos - Milho;Alto Araguaia;MT;Conceiçãozinha;SP;44.503;62.800.756
10/2022;RMN;Grãos - Milho;Chapadao do Sul;MS;Conceiçãozinha;SP;4.127;4.945.144
10/2022;RMN;Grãos - Milho;Chapadao do Sul;MS;Santos;SP;41.250;49.152.632
10/2022;RMN;Grãos - Milho;Rondonópolis;MT;Conceiçãozinha;SP;626.047;1.031.338.420
10/2022;RMN;Grãos - Milho;Rondonópolis;MT;Santos;SP;936.885;1.538.076.842
10/2022;RMN;Óleo Diesel;Rondonópolis;MT;Replan;SP;6.989;9.731.090
10/2022;RMO;Minério de Ferro;Antônio Maria Coelho;MS;Porto Esperança;MS;254.897;11.846.338
10/2022;RMO;Prd. Siderúrgicos - Outros;Bauru;SP;Ladário;MS;3.256;4.235.085
10/2022;RMP;Açúcar;Boa Vista Velha;SP;Santos;SP;38.114;10.346.729
10/2022;RMP;Açúcar;Pradopolis;SP;Conceiçãozinha;SP;14.789;8.076.715
10/2022;RMP;Açúcar;Pradopolis;SP;Santos;SP;29.655;15.997.891
10/2022;RMP;Açúcar;Rio Preto Paulista;SP;Santos;SP;37.773;25.389.645
10/2022;RMP;Açúcar;Votuporanga;SP;Conceiçãozinha;SP;15.608;12.112.978
10/2022;RMP;Açúcar;Votuporanga;SP;Santos;SP;46.260;35.830.219
10/2022;RMP;Adubo Orgânico a Granel;Conceiçãozinha;SP;Rondonópolis;MT;146.104;241.102.405
10/2022;RMP;Adubo Orgânico a Granel;Cubatão;SP;Rondonópolis;MT;15.585;25.373.673
10/2022;RMP;Adubo Orgânico a Granel;Estação TUF;SP;Rondonópolis;MT;7.294;11.930.947
10/2022;RMP;Cloreto de Potássio;Cubatão;SP;Rondonópolis;MT;9.229;15.025.583
10/2022;RMP;Cloreto de Potássio;Estação TUF;SP;Rondonópolis;MT;11.401;18.648.855
10/2022;RMP;Contêiner cheio 53 pés;Boa Vista Nova;SP;Rondonópolis;MT;24;32.976
10/2022;RMP;Contêiner Cheio de 20 Pés;Cubatão;SP;Rondonópolis;MT;230;374.459
10/2022;RMP;Contêiner Cheio de 40 Pés;Boa Vista Nova;SP;Rondonópolis;MT;114;156.208
10/2022;RMP;Contêiner Cheio de 40 Pés;Boa Vista Velha;SP;Rondonópolis;MT;18.806;25.742.835
10/2022;RMP;Contêiner Cheio de 40 Pés;Cubatão;SP;Rondonópolis;MT;5.114;8.326.128
10/2022;RMP;Contêiner Vazio de 20 Pés;Cubatão;SP;Rondonópolis;MT;146;238.187
10/2022;RMP;Contêiner Vazio de 40 Pés;Boa Vista Velha;SP;Rondonópolis;MT;3.176;4.347.508
10/2022;RMP;Contêiner Vazio de 40 Pés;Cubatão;SP;Rondonópolis;MT;8.878;14.483.746
10/2022;RMP;Contêiner Vazio de 40 Pés;Tutóia;SP;Rondonópolis;MT;1.349;1.570.803
10/2022;RMP;Gasolina;Replan;SP;Rondonópolis;MT;7.405;10.281.568
10/2022;RMP;Gasolina;Replan;SP;T. Olacyr F. Morais;MS;2.234;2.360.433
10/2022;RMP;Óleo Diesel;Replan;SP;Rio Preto Paulista;SP;7.482;3.168.967
10/2022;RMP;Óleo Diesel;Replan;SP;Rondonópolis;MT;103.810;144.309.819
10/2022;RMP;Óleo Diesel;Replan;SP;T. Olacyr F. Morais;MS;12.677;13.394.453
10/2022;RMP;Ureia;Conceiçãozinha;SP;Rondonópolis;MT;28.743;47.403.949
10/2022;RMS;Açúcar;Londrina;PR;D Pedro II;PR;83.701;52.815.994
10/2022;RMS;Açúcar;Marialva;PR;D Pedro II;PR;114.907;71.263.708
10/2022;RMS;Açúcar;Maringa;PR;D Pedro II;PR;93.897;61.198.087
10/2022;RMS;Açúcar;Rolandia;PR;D Pedro II;PR;167.628;103.293.030
10/2022;RMS;Adubo Orgânico a Granel;D Pedro II;PR;Cascavel;PR;962;706.876
10/2022;RMS;Adubo Orgânico a Granel;km 5;PR;Maringa;PR;763;493.991
10/2022;RMS;Adubo Orgânico a Granel;Rio Grande;RS;Cruz Alta;RS;10.944;8.076.036
10/2022;RMS;Álcool;Eng. Vicente Montanha;PR;Araucária Terminal;PR;2.475;1.271.332
10/2022;RMS;Álcool;Eng. Vicente Montanha;PR;Pátio Industrial;RS;8.274;10.287.079
10/2022;RMS;Álcool;Londrina;PR;Araucária Terminal;PR;12.640;6.396.090
10/2022;RMS;Álcool;Londrina;PR;Pátio Industrial;RS;2.065;2.551.621
10/2022;RMS;Álcool;Ourinhos;SP;Araucária Terminal;PR;3.995;2.888.603
10/2022;RMS;Álcool;Ourinhos;SP;Pátio Industrial;RS;1.174;1.705.454
10/2022;RMS;Álcool;Sarandi;PR;Araucária Terminal;PR;6.977;3.564.765
10/2022;RMS;Álcool;Sarandi;PR;General Luz;RS;19.186;23.301.383
10/2022;RMS;Álcool;Sarandi;PR;Pátio Industrial;RS;1.272;1.577.996
10/2022;RMS;Calcário Corretivo;Tranqueira;PR;Maringa;PR;5.214;3.059.575
10/2022;RMS;Celulose;Ortigueira;PR;km 5;PR;65.152;29.780.914
10/2022;RMS;Cimento acondicionado;Apiai;SP;Londrina;PR;14.704;8.495.868
10/2022;RMS;Cimento acondicionado;Apiai;SP;Uvaranas;PR;19.104;3.716.148
10/2022;RMS;Cimento acondicionado;Rio Branco do Sul;PR;Cascavel;PR;7.724;5.294.817
10/2022;RMS;Cimento acondicionado;Rio Branco do Sul;PR;Londrina;PR;8.154;4.743.271
10/2022;RMS;Cimento acondicionado;Rio Branco do Sul;PR;Maringa;PR;18.136;10.926.214
10/2022;RMS;Clínquer;Rio Branco do Sul;PR;Pátio Industrial;RS;25.410;22.652.074
10/2022;RMS;Cloreto de Potássio;D Pedro II;PR;Cará-Cará;PR;783;187.823
10/2022;RMS;Cloreto de Potássio;D Pedro II;PR;Cascavel;PR;2.361;1.734.859
10/2022;RMS;Cloreto de Potássio;D Pedro II;PR;Maringa;PR;4.980;3.245.754
10/2022;RMS;Cloreto de Potássio;km 5;PR;Cará-Cará;PR;780;183.731
10/2022;RMS;Cloreto de Potássio;km 5;PR;Cascavel;PR;1.126;822.514
10/2022;RMS;Cloreto de Potássio;km 5;PR;Desvio Ribas;PR;653;147.460
10/2022;RMS;Cloreto de Potássio;km 5;PR;Maringa;PR;3.523;2.280.908
10/2022;RMS;Cloreto de Potássio;Rio Grande;RS;Cruz Alta;RS;1.724;1.272.211
10/2022;RMS;Contêiner Cheio de 40 Pés;Cambe;PR;D Pedro II;PR;50.152;31.288.227
10/2022;RMS;Contêiner Cheio de 40 Pés;Cascavel;PR;D Pedro II;PR;34.696;25.494.586
10/2022;RMS;Contêiner Cheio de 40 Pés;D Pedro II;PR;Cascavel;PR;196;144.020
10/2022;RMS;Contêiner Cheio de 40 Pés;Ortigueira;PR;D Pedro II;PR;31.437;14.505.754
10/2022;RMS;Contêiner Vazio de 40 Pés;Cambe;PR;D Pedro II;PR;188;117.286
10/2022;RMS;Contêiner Vazio de 40 Pés;D Pedro II;PR;Cambe;PR;7.974;4.974.723
10/2022;RMS;Contêiner Vazio de 40 Pés;D Pedro II;PR;Cascavel;PR;5.103;3.749.679
10/2022;RMS;Contêiner Vazio de 40 Pés;D Pedro II;PR;Ortigueira;PR;1.880;867.475
10/2022;RMS;Farelo de Soja;Cruz Alta;RS;Rio Grande;RS;19.513;14.399.462
10/2022;RMS;Farelo de Soja;Desvio Ribas;PR;D Pedro II;PR;70.773;16.287.981
10/2022;RMS;Farelo de Soja;Ijuí;RS;Rio Grande;RS;9.668;7.651.622
10/2022;RMS;Farelo de Soja;Londrina;PR;D Pedro II;PR;25.295;15.961.344
10/2022;RMS;Fosfato;km 5;PR;Cará-Cará;PR;991;233.433
10/2022;RMS;Fosfato;km 5;PR;Cascavel;PR;993;725.361
10/2022;RMS;Fosfato;Rio Grande;RS;Cruz Alta;RS;1.267;934.972
10/2022;RMS;Gasolina;Araucária Terminal;PR;Eng. Vicente Montanha;PR;4.978;2.557.049
10/2022;RMS;Gasolina;Araucária Terminal;PR;Lages;SC;1.430;569.604
10/2022;RMS;Gasolina;Araucária Terminal;PR;Londrina;PR;3.756;1.900.610
10/2022;RMS;Gasolina;Araucária Terminal;PR;Ourinhos;SP;976;705.701
10/2022;RMS;Gasolina;D Pedro II;PR;Araucária Terminal;PR;19.632;2.453.763
10/2022;RMS;Gasolina;D Pedro II;PR;Londrina;PR;869;548.345
10/2022;RMS;Gasolina;D Pedro II;PR;Sarandi;PR;300;189.479
10/2022;RMS;Gasolina;Pátio Industrial;RS;Cruz Alta;RS;425;190.096
10/2022;RMS;Gasolina;Pátio Industrial;RS;Ijuí;RS;615;307.981
10/2022;RMS;Gasolina;Pátio Industrial;RS;Lages;SC;2.761;1.152.570
10/2022;RMS;Gasolina;Pátio Industrial;RS;Londrina;PR;1.102;1.361.688
10/2022;RMS;Gasolina;Pátio Industrial;RS;Passo Fundo;RS;4.786;1.333.312
10/2022;RMS;Gasolina;Pátio Industrial;RS;Santa Maria;RS;2.132;654.384
10/2022;RMS;Grãos - Milho;Cascavel;PR;D Pedro II;PR;7.824;5.749.065
10/2022;RMS;Grãos - Milho;Cascavel;PR;São Francisco do Sul;SC;26.887;22.624.575
10/2022;RMS;Grãos - Milho;Londrina;PR;D Pedro II;PR;38.145;24.069.796
10/2022;RMS;Grãos - Milho;Londrina;PR;São Francisco do Sul;SC;1.810;1.335.197
10/2022;RMS;Grãos - Milho;Marialva;PR;D Pedro II;PR;85.913;53.282.032
10/2022;RMS;Grãos - Milho;Marialva;PR;São Francisco do Sul;SC;32.882;23.900.473
10/2022;RMS;Grãos - Milho;Maringa;PR;D Pedro II;PR;185.007;120.579.716
10/2022;RMS;Grãos - Milho;Maringa;PR;São Francisco do Sul;SC;183.828;139.420.229
10/2022;RMS;Grãos - Milho;Rolandia;PR;D Pedro II;PR;24.052;14.788.970
10/2022;RMS;Grãos - Milho;Rolandia;PR;São Francisco do Sul;SC;4.809;3.472.954
10/2022;RMS;Grãos - Trigo;Ijuí;RS;Rio Grande;RS;692;547.675
10/2022;RMS;Óleo Diesel;Araucária Terminal;PR;Eng. Vicente Montanha;PR;19.913;10.228.708
10/2022;RMS;Óleo Diesel;Araucária Terminal;PR;Lages;SC;2.779;1.106.944
10/2022;RMS;Óleo Diesel;Araucária Terminal;PR;Londrina;PR;8.089;4.093.192
10/2022;RMS;Óleo Diesel;Araucária Terminal;PR;Ourinhos;SP;26.893;19.445.116
10/2022;RMS;Óleo Diesel;Araucária Terminal;PR;Passo Fundo;RS;2.578;2.191.335
10/2022;RMS;Óleo Diesel;Araucária Terminal;PR;Sarandi;PR;1.305;666.764
10/2022;RMS;Óleo Diesel;D Pedro II;PR;Araucária Terminal;PR;22.542;2.817.476
10/2022;RMS;Óleo Diesel;D Pedro II;PR;Eng. Vicente Montanha;PR;453;289.311
10/2022;RMS;Óleo Diesel;D Pedro II;PR;Londrina;PR;939;592.515
10/2022;RMS;Óleo Diesel;D Pedro II;PR;Sarandi;PR;2.253;1.422.991
10/2022;RMS;Óleo Diesel;Ijuí;RS;Araucária Terminal;PR;1.959;2.491.704
10/2022;RMS;Óleo Diesel;Passo Fundo;RS;Araucária Terminal;PR;12.186;10.358.269
10/2022;RMS;Óleo Diesel;Pátio Industrial;RS;Araucária Terminal;PR;7.589;6.190.893
10/2022;RMS;Óleo Diesel;Pátio Industrial;RS;Cruz Alta;RS;357;159.681
10/2022;RMS;Óleo Diesel;Pátio Industrial;RS;Eng. Vicente Montanha;PR;7.465;9.281.248
10/2022;RMS;Óleo Diesel;Pátio Industrial;RS;Ijuí;RS;7.261;3.636.184
10/2022;RMS;Óleo Diesel;Pátio Industrial;RS;Lages;SC;13.861;5.786.229
10/2022;RMS;Óleo Diesel;Pátio Industrial;RS;Londrina;PR;5.270;6.511.884
10/2022;RMS;Óleo Diesel;Pátio Industrial;RS;Passo Fundo;RS;18.710;5.212.341
10/2022;RMS;Óleo Diesel;Pátio Industrial;RS;Santa Maria;RS;3.620;1.111.102
10/2022;RMS;Óleo Diesel;Pátio Industrial;RS;Sarandi;PR;1.208;1.493.380
10/2022;RMS;Soja;Cacequi;RS;Rio Grande;RS;3.049;1.470.190
10/2022;RMS;Soja;Cascavel;PR;D Pedro II;PR;21.442;15.755.556
10/2022;RMS;Soja;Cruz Alta;RS;Rio Grande;RS;79.043;58.329.143
10/2022;RMS;Soja;Ijuí;RS;Rio Grande;RS;2.149;1.700.798
10/2022;RMS;Soja;J.De Castilhos;RS;Rio Grande;RS;7.363;4.849.529
10/2022;RMS;Soja;Londrina;PR;D Pedro II;PR;1.112;701.680
10/2022;RMS;Soja;Maringa;PR;D Pedro II;PR;26.200;17.076.036
10/2022;RMS;Soja;Maringa;PR;São Francisco do Sul;SC;29.813;22.610.991
10/2022;RMS;Soja;Tupancireta;RS;Rio Grande;RS;3.519;2.403.212
10/2022;RMS;Ureia;km 5;PR;Maringa;PR;10.943;7.084.867
10/2022;RMS;Ureia;São Francisco do Sul;SC;Maringa;PR;1.000;758.428
11/2022;EFC;Cobre;Paraupebas;PA;Ponta da Madeira Cobre;MA;32.709;28.522.248
11/2022;EFC;Escória;Açailândia;MA;Ponta da Madeira;MA;3.398;1.743.174
11/2022;EFC;Ferro Gusa;Açailândia;MA;Ponta da Madeira Pêra do Píer;MA;5.093;2.677.390
11/2022;EFC;Ferro Gusa;Marabá;PA;Ponta da Madeira Pêra do Píer;MA;48.271;36.237.039
