Mes_Ano;Ferrovia;Mercadoria_ANTT;Estacao_Origem;UF_Origem;Estacao_Destino;UF_Destino;TU;TKU
08/2021;FNSTN;Grãos - Milho;Porto Nacional;TO;Ponta da Madeira Pêra do Píer;MA;49.538;61.833.327
08/2021;FNSTN;Óleo Diesel;Itaqui Base Combustível;MA;Porto Nacional;TO;55.895;69.617.221
08/2021;FNSTN;Outros - Comb e derivado -  Perigoso;Porto Nacional;TO;Açailândia;MA;1.198;865.555
08/2021;FNSTN;Outros - Comb e derivado -  Perigoso;Porto Nacional;TO;Itaqui Base Combustível;MA;2.570;3.200.934
08/2021;FNSTN;Soja;Palmeirante;TO;Ponta da Madeira Pêra do Píer;MA;59.500;58.113.633
08/2021;FNSTN;Soja;Porto Franco;MA;Ponta da Madeira Pêra do Píer;MA;94.125;68.306.498
08/2021;FNSTN;Soja;Porto Nacional;TO;Ponta da Madeira Pêra do Píer;MA;200.153;249.830.962
08/2021;FTC;Carvão Mineral;Mina Novo Horizonte;SC;Capivari;SC;26.736;1.477.458
08/2021;FTC;Carvão Mineral;Rio Fiorita;SC;Capivari;SC;177.751;14.004.160
08/2021;FTC;Carvão Mineral;Urussanga;SC;Capivari;SC;70.338;4.515.548
08/2021;FTC;Contêiner Cheio de 20 Pés;Eng. Paz Ferreira;SC;Imbituba;SC;21.312;2.271.901
08/2021;FTC;Contêiner Cheio de 40 Pés;Eng. Paz Ferreira;SC;Imbituba;SC;14.094;1.502.448
08/2021;FTC;Contêiner Vazio de 20 Pés;Imbituba;SC;Eng. Paz Ferreira;SC;1.638;174.614
08/2021;FTC;Contêiner Vazio de 40 Pés;Imbituba;SC;Eng. Paz Ferreira;SC;409;43.600
08/2021;FTL;Álcool;Itaqui;MA;Itarare;PI;830;384.413
08/2021;FTL;Areia;Aracapé;CE;Crateus;CE;40;17.526
08/2021;FTL;Areia;Aracapé;CE;São Luis - Tirirical;MA;40;47.345
08/2021;FTL;Areia;Aracapé;CE;Sobral;CE;40;9.223
08/2021;FTL;Areia;Aracapé;CE;Teresina;PI;80;58.440
08/2021;FTL;Celulose;Pátio Esso;MA;Itaqui;MA;120.000;240.000
08/2021;FTL;Cimento acondicionado;Fábrica Votorantim Pecém;CE;Mucuripe;CE;3.771;258.437
08/2021;FTL;Cimento acondicionado;Pecem;CE;São Luis - Tirirical;MA;3.094;3.604.148
08/2021;FTL;Cimento acondicionado;Pecem;CE;Teresina;PI;1.942;1.376.650
08/2021;FTL;Cimento acondicionado;Poty;CE;Mucuripe;CE;7.324;1.863.137
08/2021;FTL;Cimento acondicionado;Poty;CE;Teresina;PI;8.004;4.018.040
08/2021;FTL;Clínquer;Poty;CE;Pátio ABL;MA;9.245;8.855.360
08/2021;FTL;Contêiner Cheio de 20 Pés;Pecem;CE;Aracapé;CE;5.577;321.346
08/2021;FTL;Coque;Mucuripe;CE;Poty;CE;6.481;1.648.688
08/2021;FTL;Demais Produtos;Carema;MA;Cristino Cruz;MA;47;14.875
08/2021;FTL;Demais Produtos;Carga Ferro Gusa e Cruz;MA;Carema;MA;8.238;271.030
08/2021;FTL;Demais Produtos;Carga Ferro Gusa e Cruz;MA;Caxias Nova;MA;188;59.831
08/2021;FTL;Demais Produtos;Ibiapaba;CE;Cana Brava;PI;63;2.540
08/2021;FTL;Demais Produtos;Oficina Demostenes Rockert;CE;Teresina;PI;1;731
08/2021;FTL;Demais Produtos;São Luis - Tirirical;MA;Carema;MA;22;2.021
08/2021;FTL;Demais Produtos;Sobral;CE;Aracapé;CE;1;230
08/2021;FTL;Demais Produtos;Sobral;CE;Oficina Demostenes Rockert;CE;1;231
08/2021;FTL;Demais Produtos;Teresina;PI;Aracapé;CE;2;1.461
08/2021;FTL;Demais Produtos;Teresina;PI;Oficina Demostenes Rockert;CE;15;10.965
08/2021;FTL;Demais Produtos;Teresina;PI;Pecem;CE;5;3.544
08/2021;FTL;Dormentes de Madeira;AMV km 26 Itaqui;MA;Crateus;CE;16;11.559
08/2021;FTL;Dormentes de Madeira;AMV km 26 Itaqui;MA;Morro Alegre;PI;16;8.826
08/2021;FTL;Dormentes de Madeira;São Luis - Tirirical;MA;Altamira;PI;16;8.456
08/2021;FTL;Dormentes de Madeira;São Luis - Tirirical;MA;Altos;PI;48;23.622
08/2021;FTL;Dormentes de Madeira;São Luis - Tirirical;MA;Aracapé;CE;16;18.984
08/2021;FTL;Dormentes de Madeira;São Luis - Tirirical;MA;Castelo;PI;48;29.597
08/2021;FTL;Dormentes de Madeira;São Luis - Tirirical;MA;Caxias Nova;MA;64;23.960
08/2021;FTL;Dormentes de Madeira;São Luis - Tirirical;MA;Codó;MA;32;9.197
08/2021;FTL;Dormentes de Madeira;São Luis - Tirirical;MA;Coroatá;MA;16;3.741
08/2021;FTL;Dormentes de Madeira;São Luis - Tirirical;MA;Cristino Cruz;MA;32;13.069
08/2021;FTL;Dormentes de Madeira;São Luis - Tirirical;MA;Croatá;CE;16;17.832
08/2021;FTL;Dormentes de Madeira;São Luis - Tirirical;MA;Ibiapaba;CE;48;34.143
08/2021;FTL;Dormentes de Madeira;São Luis - Tirirical;MA;Itapecuru Mirim;MA;32;4.075
08/2021;FTL;Dormentes de Madeira;São Luis - Tirirical;MA;Itapipoca Novo;CE;16;16.730
08/2021;FTL;Dormentes de Madeira;São Luis - Tirirical;MA;Miraíma;CE;32;32.083
08/2021;FTL;Dormentes de Madeira;São Luis - Tirirical;MA;Nova Russas;CE;33;26.652
08/2021;FTL;Dormentes de Madeira;São Luis - Tirirical;MA;Reriutaba;CE;32;28.682
08/2021;FTL;Dormentes de Madeira;São Luis - Tirirical;MA;Sobral;CE;16;15.294
08/2021;FTL;Dormentes de Madeira;São Luis - Tirirical;MA;Sombra;PI;16;8.835
08/2021;FTL;Dormentes de Madeira;São Luis - Tirirical;MA;Teresina;PI;16;7.250
08/2021;FTL;Gasolina;Itaqui;MA;Itarare;PI;15.655;7.250.611
08/2021;FTL;Gasolina;Itaqui;MA;Teresina;PI;2.377;1.091.675
08/2021;FTL;Óleo Diesel;Itaqui;MA;Itarare;PI;34.359;15.904.231
08/2021;FTL;Óleo Diesel;Itaqui;MA;Teresina;PI;3.254;1.495.082
08/2021;FTL;Pó de Pedra;Carga Ferro Gusa e Cruz;MA;Carema;MA;90;2.961
08/2021;FTL;Prd. Siderúrgicos - Bobina - BF;Pecem;CE;Teresina;PI;9.290;7.724.642
08/2021;FTL;Prd. Siderúrgicos - Outros;Pecem;CE;São Luis - Tirirical;MA;437;509.053
08/2021;FTL;Prd. Siderúrgicos - Tarugo;Pecem;CE;São Luis - Tirirical;MA;800;931.906
08/2021;MRS;Açúcar;Airosa Galvão;SP;Santos;SP;21.485;10.965.105
08/2021;MRS;Açúcar;Itirapina;SP;Santos;SP;118.745;46.646.360
08/2021;MRS;Açúcar;Pradopolis;SP;Santos;SP;68.376;36.906.506
08/2021;MRS;Areia;Cruzeiro;SP;Mooca;SP;15.377;3.601.846
08/2021;MRS;Areia;Roseira;SP;Água Branca;SP;13.655;2.520.057
08/2021;MRS;Areia;Roseira;SP;Mooca;SP;6.733;1.199.753
08/2021;MRS;Bauxita;Barão de Angra;RJ;Alumínio;SP;57.333;38.921.825
08/2021;MRS;Calcário Siderúrgico;Dr. Joaquim Murtinho;MG;Volta Redonda;RJ;19.069;6.426.691
08/2021;MRS;Carvão Mineral;Baia Sepetiba;RJ;Volta Redonda;RJ;118.664;14.120.541
08/2021;MRS;Carvão Mineral;Porto Sudeste;RJ;Ouro Branco;MG;32.788;15.488.395
08/2021;MRS;Celulose;Pederneiras;SP;Santos;SP;3.925;2.045.184
08/2021;MRS;Celulose;São Silvestre;SP;Barnabé;SP;85.344;8.616.330
08/2021;MRS;Celulose;São Silvestre;SP;Santos;SP;864;96.396
08/2021;MRS;Cimento a Granel;Barbacena;MG;Santo André;SP;7.268;4.812.259
08/2021;MRS;Cimento a Granel;Pedra do Sino;MG;São Bento;SP;46.790;30.489.533
08/2021;MRS;Cimento acondicionado;Arará;RJ;São José dos Campos;SP;10.285;3.915.026
08/2021;MRS;Cimento acondicionado;Pedra do Sino;MG;Arará;RJ;14.228;7.548.494
08/2021;MRS;Cimento acondicionado;Volta Redonda;RJ;Arará;RJ;21.966;3.177.667
08/2021;MRS;Cimento acondicionado;Volta Redonda;RJ;Capuava;SP;3.084;1.110.477
08/2021;MRS;Cimento acondicionado;Volta Redonda;RJ;Mogi das Cruzes;SP;287;95.426
08/2021;MRS;Cimento acondicionado;Wilson Lobato;MG;Eng. São Paulo;SP;1.053;883.746
08/2021;MRS;Cimento acondicionado;Wilson Lobato;MG;Santo André;SP;5.817;4.985.768
08/2021;MRS;Contêiner Cheio de 20 Pés;Arará;RJ;Eldorado;MG;2.149;1.380.970
08/2021;MRS;Contêiner Cheio de 20 Pés;Arará;RJ;Itatiaia;RJ;5;1.014
08/2021;MRS;Contêiner Cheio de 20 Pés;Arará;RJ;Parque Industrial;MG;380;243.809
08/2021;MRS;Contêiner Cheio de 20 Pés;Arará;RJ;Prudente de Morais;MG;65;48.565
08/2021;MRS;Contêiner Cheio de 20 Pés;Conceiçãozinha;SP;Curuputuba;SP;3.667;778.031
08/2021;MRS;Contêiner Cheio de 20 Pés;Conceiçãozinha;SP;Edmar Alves;SP;746;122.434
08/2021;MRS;Contêiner Cheio de 20 Pés;Conceiçãozinha;SP;Eng. Neiva;SP;1.606;389.620
08/2021;MRS;Contêiner Cheio de 20 Pés;Conceiçãozinha;SP;Jundiaí;SP;2.395;328.263
08/2021;MRS;Contêiner Cheio de 20 Pés;Conceiçãozinha;SP;Paulínia;SP;2.489;496.754
08/2021;MRS;Contêiner Cheio de 20 Pés;Curuputuba;SP;Brisamar;RJ;3.456;993.720
08/2021;MRS;Contêiner Cheio de 20 Pés;Curuputuba;SP;Conceiçãozinha;SP;5.625;1.193.460
08/2021;MRS;Contêiner Cheio de 20 Pés;Eldorado;MG;Arará;RJ;5.540;3.228.716
08/2021;MRS;Contêiner Cheio de 20 Pés;Eldorado;MG;Brisamar;RJ;1.632;901.082
08/2021;MRS;Contêiner Cheio de 20 Pés;Eng. Neiva;SP;Conceiçãozinha;SP;90;21.834
08/2021;MRS;Contêiner Cheio de 20 Pés;Itutinga;MG;Arará;RJ;174;61.150
08/2021;MRS;Contêiner Cheio de 20 Pés;Itutinga;MG;Brisamar;RJ;6.254;2.006.119
08/2021;MRS;Contêiner Cheio de 20 Pés;Jundiaí;SP;Barnabé;SP;584;75.277
08/2021;MRS;Contêiner Cheio de 20 Pés;Jundiaí;SP;Conceiçãozinha;SP;2.415;331.004
08/2021;MRS;Contêiner Cheio de 20 Pés;Nova Granja;MG;Arará;RJ;264;171.015
08/2021;MRS;Contêiner Cheio de 20 Pés;Parque Industrial;MG;Arará;RJ;388;225.738
08/2021;MRS;Contêiner Cheio de 20 Pés;Parque Industrial;MG;Brisamar;RJ;1.103;607.900
08/2021;MRS;Contêiner Cheio de 20 Pés;Santos;SP;Boa Vista Velha;SP;32;6.134
08/2021;MRS;Contêiner Cheio de 20 Pés - Perigoso;Conceiçãozinha;SP;Eng. Neiva;SP;2.476;600.683
08/2021;MRS;Contêiner Cheio de 40 Pés;Arará;RJ;Edmar Alves;SP;1.760;644.603
08/2021;MRS;Contêiner Cheio de 40 Pés;Arará;RJ;Eldorado;MG;605;388.779
08/2021;MRS;Contêiner Cheio de 40 Pés;Arará;RJ;Itatiaia;RJ;320;64.936
08/2021;MRS;Contêiner Cheio de 40 Pés;Arará;RJ;Manoel Feio;SP;763;346.483
08/2021;MRS;Contêiner Cheio de 40 Pés;Arará;RJ;MultiTerminais;RJ;1.327;263.925
08/2021;MRS;Contêiner Cheio de 40 Pés;Barnabé;SP;Boa Vista Velha;SP;160;28.977
08/2021;MRS;Contêiner Cheio de 40 Pés;Barnabé;SP;Curuputuba;SP;1.685;343.753
08/2021;MRS;Contêiner Cheio de 40 Pés;Barnabé;SP;Jundiaí;SP;4.882;629.284
08/2021;MRS;Contêiner Cheio de 40 Pés;Brisamar;RJ;Eldorado;MG;7;4.283
08/2021;MRS;Contêiner Cheio de 40 Pés;Brisamar;RJ;Floriano;RJ;5.551;785.594
08/2021;MRS;Contêiner Cheio de 40 Pés;Brisamar;RJ;Prudente de Morais;MG;78;55.886
08/2021;MRS;Contêiner Cheio de 40 Pés;Conceiçãozinha;SP;Cragea;SP;3.073;164.055
08/2021;MRS;Contêiner Cheio de 40 Pés;Conceiçãozinha;SP;Curuputuba;SP;6.776;1.437.670
08/2021;MRS;Contêiner Cheio de 40 Pés;Conceiçãozinha;SP;Jundiaí;SP;5.277;723.275
08/2021;MRS;Contêiner Cheio de 40 Pés;Cragea;SP;Conceiçãozinha;SP;68;3.630
08/2021;MRS;Contêiner Cheio de 40 Pés;Eldorado;MG;Arará;RJ;418;243.610
08/2021;MRS;Contêiner Cheio de 40 Pés;Eldorado;MG;Brisamar;RJ;1.214;670.290
08/2021;MRS;Contêiner Cheio de 40 Pés;Jundiaí;SP;Barnabé;SP;2.477;319.282
08/2021;MRS;Contêiner Cheio de 40 Pés;Jundiaí;SP;Conceiçãozinha;SP;9.897;1.356.501
08/2021;MRS;Contêiner Cheio de 40 Pés;Parque Industrial;MG;Brisamar;RJ;83;45.744
08/2021;MRS;Contêiner Cheio de 40 Pés;Santos;SP;Boa Vista Velha;SP;1.418;271.856
08/2021;MRS;Contêiner Cheio de 40 Pés - Perigoso;Conceiçãozinha;SP;Eng. Neiva;SP;1.931;468.466
08/2021;MRS;Contêiner Vazio de 20 Pés;Arará;RJ;Eldorado;MG;262;168.363
08/2021;MRS;Contêiner Vazio de 20 Pés;Arará;RJ;Prudente de Morais;MG;7;5.230
08/2021;MRS;Contêiner Vazio de 20 Pés;Brisamar;RJ;Itutinga;MG;290;171.114
08/2021;MRS;Contêiner Vazio de 20 Pés;Brisamar;RJ;Parque Industrial;MG;175;106.915
08/2021;MRS;Contêiner Vazio de 20 Pés;Conceiçãozinha;SP;Curuputuba;SP;92;19.519
08/2021;MRS;Contêiner Vazio de 20 Pés;Conceiçãozinha;SP;Eng. Neiva;SP;9;2.183
08/2021;MRS;Contêiner Vazio de 20 Pés;Cragea;SP;Conceiçãozinha;SP;325;17.350
08/2021;MRS;Contêiner Vazio de 20 Pés;Curuputuba;SP;Conceiçãozinha;SP;37;7.850
08/2021;MRS;Contêiner Vazio de 20 Pés;Edmar Alves;SP;Barnabé;SP;2;311
08/2021;MRS;Contêiner Vazio de 20 Pés;Eldorado;MG;Arará;RJ;92;53.617
08/2021;MRS;Contêiner Vazio de 20 Pés;Eldorado;MG;Itutinga;MG;92;21.285
08/2021;MRS;Contêiner Vazio de 20 Pés;Eng. Neiva;SP;Conceiçãozinha;SP;500;121.300
08/2021;MRS;Contêiner Vazio de 20 Pés;Itatiaia;RJ;Arará;RJ;2;405
08/2021;MRS;Contêiner Vazio de 20 Pés;Nova Granja;MG;Brisamar;RJ;2;1.234
08/2021;MRS;Contêiner Vazio de 20 Pés;Parque Industrial;MG;Arará;RJ;13;7.562
08/2021;MRS;Contêiner Vazio de 20 Pés;Parque Industrial;MG;Brisamar;RJ;2;1.102
08/2021;MRS;Contêiner Vazio de 20 Pés;Prudente de Morais;MG;Arará;RJ;1.186;815.193
08/2021;MRS;Contêiner Vazio de 40 Pés;Arará;RJ;Eldorado;MG;7;4.498
08/2021;MRS;Contêiner Vazio de 40 Pés;Brisamar;RJ;Eldorado;MG;24;14.686
08/2021;MRS;Contêiner Vazio de 40 Pés;Curuputuba;SP;Conceiçãozinha;SP;857;181.830
08/2021;MRS;Contêiner Vazio de 40 Pés;Edmar Alves;SP;Arará;RJ;262;95.958
08/2021;MRS;Contêiner Vazio de 40 Pés;Eldorado;MG;Arará;RJ;27;15.735
08/2021;MRS;Contêiner Vazio de 40 Pés;Eng. Neiva;SP;Conceiçãozinha;SP;309;74.964
08/2021;MRS;Contêiner Vazio de 40 Pés;Floriano;RJ;Brisamar;RJ;126;17.831
08/2021;MRS;Contêiner Vazio de 40 Pés;Itatiaia;RJ;Arará;RJ;520;105.523
08/2021;MRS;Contêiner Vazio de 40 Pés;Jundiaí;SP;Conceiçãozinha;SP;615;84.293
08/2021;MRS;Contêiner Vazio de 40 Pés;Manoel Feio;SP;Arará;RJ;24;10.898
08/2021;MRS;Contêiner Vazio de 40 Pés;Nova Granja;MG;Brisamar;RJ;24;14.810
08/2021;MRS;Contêiner Vazio de 40 Pés;Suzano Novo;SP;Arará;RJ;41;19.115
08/2021;MRS;Coque;Baia Sepetiba;RJ;Volta Redonda;RJ;122.827;14.615.921
08/2021;MRS;Coque;Curuputuba;SP;Ouro Branco;MG;27.242;16.394.862
08/2021;MRS;Coque;Curuputuba;SP;Prudente de Morais;MG;17.681;15.009.984
08/2021;MRS;Enxofre;Conceiçãozinha;SP;Várzea Paulista;SP;561;74.013
08/2021;MRS;Escória;Siderúrgica do Atlântico;RJ;Curuputuba;SP;4.990;1.514.639
08/2021;MRS;Escória;Siderúrgica do Atlântico;RJ;São Bento;SP;12.398;5.194.092
08/2021;MRS;Farelo de Soja;Pederneiras;SP;Santos;SP;31.705;16.520.397
08/2021;MRS;Ferro Gusa;Prudente de Morais;MG;Arará;RJ;31.310;21.520.831
08/2021;MRS;Ferro Gusa;São Bento;SP;Arará;RJ;6.504;2.820.218
08/2021;MRS;Ferro Gusa;Sarzedo Novo;MG;Arará;RJ;67.965;37.426.886
08/2021;MRS;Ferro Gusa;Sarzedo Novo;MG;Itaguai;RJ;11.331;5.982.903
08/2021;MRS;Ferro Gusa;Sarzedo Novo;MG;Volta Redonda;RJ;4.000;1.624.064
08/2021;MRS;Grãos - Milho;Pederneiras;SP;Conceiçãozinha;SP;14.185;7.485.835
08/2021;MRS;Grãos - Milho;Pederneiras;SP;Santos;SP;33.626;17.521.365
08/2021;MRS;Minério de Ferro;Baia Sepetiba;RJ;Volta Redonda;RJ;103.151;12.274.556
08/2021;MRS;Minério de Ferro;Carlos Newlands;MG;Baia Sepetiba;RJ;198.291;101.470.857
08/2021;MRS;Minério de Ferro;Carlos Newlands;MG;Brisamar;RJ;289.003;146.445.622
08/2021;MRS;Minério de Ferro;Carlos Newlands;MG;Guaiba;RJ;158.554;84.643.577
08/2021;MRS;Minério de Ferro;Carlos Newlands;MG;Porto Sudeste;RJ;97.159;49.524.565
08/2021;MRS;Minério de Ferro;Carlos Newlands;MG;Siderúrgica do Atlântico;RJ;63.045;32.955.323
08/2021;MRS;Minério de Ferro;Casa de Pedra;MG;Baia Sepetiba;RJ;1.355.525;597.936.988
08/2021;MRS;Minério de Ferro;Casa de Pedra;MG;Volta Redonda;RJ;394.265;126.998.670
08/2021;MRS;Minério de Ferro;Cel. João Carlos Guedes;MG;Brisamar;RJ;1.088;455.420
08/2021;MRS;Minério de Ferro;Cel. João Carlos Guedes;MG;Dias Tavares;MG;13.607;7.161.377
08/2021;MRS;Minério de Ferro;Cel. João Carlos Guedes;MG;Guaiba;RJ;13.883;6.187.722
08/2021;MRS;Minério de Ferro;Cel. João Carlos Guedes;MG;Volta Redonda;RJ;29.510;8.988.421
08/2021;MRS;Minério de Ferro;Dr. Joaquim Murtinho;MG;Baia Sepetiba;RJ;141.051;64.321.935
08/2021;MRS;Minério de Ferro;Dr. Joaquim Murtinho;MG;Brisamar;RJ;127.429;57.472.900
08/2021;MRS;Minério de Ferro;Dr. Joaquim Murtinho;MG;Guaiba;RJ;179.119;85.643.779
08/2021;MRS;Minério de Ferro;Dr. Joaquim Murtinho;MG;Porto Sudeste;RJ;37.997;17.251.359
08/2021;MRS;Minério de Ferro;Itutinga;MG;Baia Sepetiba;RJ;27.494;8.956.830
08/2021;MRS;Minério de Ferro;Itutinga;MG;Porto Sudeste;RJ;13.802;4.468.728
08/2021;MRS;Minério de Ferro;Itutinga;MG;Siderúrgica do Atlântico;RJ;52.755;17.766.512
08/2021;MRS;Minério de Ferro;Olhos D Água;MG;Guaiba;RJ;219.306;125.685.803
08/2021;MRS;Minério de Ferro;Otavio Dapieve;MG;Baia Sepetiba;RJ;1.305.435;632.585.080
08/2021;MRS;Minério de Ferro;Otavio Dapieve;MG;Guaiba;RJ;1.137.153;576.193.150
08/2021;MRS;Minério de Ferro;Otavio Dapieve;MG;Siderúrgica do Atlântico;RJ;199.742;98.987.740
08/2021;MRS;Minério de Ferro;Otavio Dapieve;MG;Volta Redonda;RJ;51.691;18.897.299
08/2021;MRS;Minério de Ferro;Ouro Branco;MG;Guaiba;RJ;56.905;27.753.365
08/2021;MRS;Minério de Ferro;Ouro Branco;MG;Siderúrgica do Atlântico;RJ;28.116;13.399.916
08/2021;MRS;Minério de Ferro;Pires;MG;Baia Sepetiba;RJ;1.126.188;510.629.404
08/2021;MRS;Minério de Ferro;Pires;MG;Guaiba;RJ;430.875;204.895.712
08/2021;MRS;Minério de Ferro;Pires;MG;Siderúrgica do Atlântico;RJ;142.971;66.397.733
08/2021;MRS;Minério de Ferro;Sarzedo;MG;Baia Sepetiba;RJ;241.088;127.393.068
08/2021;MRS;Minério de Ferro;Sarzedo;MG;Brisamar;RJ;74.389;38.935.871
08/2021;MRS;Minério de Ferro;Sarzedo;MG;Guaiba;RJ;201.265;110.802.219
08/2021;MRS;Minério de Ferro;Sarzedo Novo;MG;Baia Sepetiba;RJ;126.816;66.579.921
08/2021;MRS;Minério de Ferro;Sarzedo Novo;MG;Brisamar;RJ;198.060;102.993.576
08/2021;MRS;Minério de Ferro;Sarzedo Novo;MG;Guaiba;RJ;110.564;60.493.102
08/2021;MRS;Minério de Ferro;Sarzedo Novo;MG;Porto Sudeste;RJ;805.201;421.129.782
08/2021;MRS;Minério de Ferro;Suzano Novo;SP;Siderúrgica do Atlântico;RJ;63.514;28.681.016
08/2021;MRS;Minério de Ferro;Viga;MG;Guaiba;RJ;189.187;86.835.319
08/2021;MRS;Minério de Ferro;Viga;MG;Ouro Branco;MG;37.366;1.073.226
08/2021;MRS;Minério de Ferro Especial - MRS distancia menor 100 km;Itaguai;RJ;Pires;MG;44.312;20.224.617
08/2021;MRS;Minério de Ferro Especial - MRS distancia menor 100 km;Otavio Dapieve;MG;Ouro Branco;MG;13.238;1.296.463
08/2021;MRS;Óleo Diesel;Embiruçu;MG;Cel. João Carlos Guedes;MG;3.510;509.107
08/2021;MRS;Outras - Carga Geral Não Conteinerizada;Brisamar;RJ;Volta Redonda;RJ;300;34.198
08/2021;MRS;Outras - Carga Geral Não Conteinerizada;Manoel Feio;SP;Volta Redonda;RJ;30;9.283
08/2021;MRS;Outros Graneis Minerais;Arará;RJ;Dias Tavares;MG;3.436;1.008.380
08/2021;MRS;Outros Graneis Minerais;Arará;RJ;Terminal Paraibuna de Metais;MG;5.496;1.617.395
08/2021;MRS;Outros Graneis Minerais;Dias Tavares;MG;Prudente de Morais;MG;2.392;1.085.207
08/2021;MRS;Prd. Siderúrgicos - Bobina - BF;Eldorado;MG;Floriano;RJ;585;258.842
08/2021;MRS;Prd. Siderúrgicos - Bobina - BF;Eldorado;MG;Ipiranga;SP;76;57.735
08/2021;MRS;Prd. Siderúrgicos - Bobina - BF;Eldorado;MG;Manoel Feio;SP;2.126;1.540.036
08/2021;MRS;Prd. Siderúrgicos - Bobina - BF;Eldorado;MG;Usiminas;SP;8.099;4.998.314
08/2021;MRS;Prd. Siderúrgicos - Bobina - BF;Lafaiete Bandeira;MG;Boa Vista Velha;SP;9.172;7.256.335
08/2021;MRS;Prd. Siderúrgicos - Bobina - BF;Lafaiete Bandeira;MG;Usiminas;SP;1.604;863.591
08/2021;MRS;Prd. Siderúrgicos - Bobina - BF;Ouro Branco;MG;Ipiranga;SP;1.917;1.280.830
08/2021;MRS;Prd. Siderúrgicos - Bobina - BF;Ouro Branco;MG;Itaguai;RJ;2.584;1.210.846
08/2021;MRS;Prd. Siderúrgicos - Bobina - BF;Ouro Branco;MG;Parque Industrial;MG;16.777;2.696.298
08/2021;MRS;Prd. Siderúrgicos - Bobina - BF;Ouro Branco;MG;Roseira;SP;953;464.065
08/2021;MRS;Prd. Siderúrgicos - Bobina - BF;Ouro Branco;MG;São Bento;SP;25.910;15.865.936
08/2021;MRS;Prd. Siderúrgicos - Bobina - BF;Ouro Branco;MG;São Caetano do Sul;SP;757;508.956
08/2021;MRS;Prd. Siderúrgicos - Bobina - BF;Parque Industrial;MG;Boa Vista Velha;SP;6.648;5.776.400
08/2021;MRS;Prd. Siderúrgicos - Bobina - BF;Piaçaguera;SP;Barbará;RJ;4.014;1.459.422
08/2021;MRS;Prd. Siderúrgicos - Bobina - BF;Piaçaguera;SP;Ipiranga;SP;4.198;221.037
08/2021;MRS;Prd. Siderúrgicos - Bobina - BF;Piaçaguera;SP;São Caetano do Sul;SP;187;9.062
08/2021;MRS;Prd. Siderúrgicos - Bobina - BF;Piaçaguera;SP;Utinga;SP;17.530;786.378
08/2021;MRS;Prd. Siderúrgicos - Bobina - BF;Volta Redonda;RJ;Ipiranga;SP;522;179.956
08/2021;MRS;Prd. Siderúrgicos - Bobina - BF;Volta Redonda;RJ;Paulínia;SP;1.567;729.068
08/2021;MRS;Prd. Siderúrgicos - Bobina - BQ;Brisamar;RJ;Volta Redonda;RJ;9.289;1.058.908
08/2021;MRS;Prd. Siderúrgicos - Bobina - BQ;Eldorado;MG;Ipiranga;SP;1.287;977.711
08/2021;MRS;Prd. Siderúrgicos - Bobina - BQ;Eldorado;MG;Manoel Feio;SP;5.461;3.955.850
08/2021;MRS;Prd. Siderúrgicos - Bobina - BQ;Floriano;RJ;Brisamar;RJ;3.126;442.400
08/2021;MRS;Prd. Siderúrgicos - Bobina - BQ;Itaguai;RJ;Floriano;RJ;612;91.508
08/2021;MRS;Prd. Siderúrgicos - Bobina - BQ;Lafaiete Bandeira;MG;Barbará;RJ;1.586;561.852
08/2021;MRS;Prd. Siderúrgicos - Bobina - BQ;Lafaiete Bandeira;MG;Cruzeiro;SP;1.744;773.800
08/2021;MRS;Prd. Siderúrgicos - Bobina - BQ;Lafaiete Bandeira;MG;Ipiranga;SP;2.721;1.852.810
08/2021;MRS;Prd. Siderúrgicos - Bobina - BQ;Lafaiete Bandeira;MG;Manoel Feio;SP;2.419;1.561.776
08/2021;MRS;Prd. Siderúrgicos - Bobina - BQ;Lafaiete Bandeira;MG;Usiminas;SP;70;37.687
08/2021;MRS;Prd. Siderúrgicos - Bobina - BQ;Parque Industrial;MG;Barbará;RJ;1.455;628.575
08/2021;MRS;Prd. Siderúrgicos - Bobina - BQ;Piaçaguera;SP;Ipiranga;SP;207;10.899
08/2021;MRS;Prd. Siderúrgicos - Bobina - BQ;Piaçaguera;SP;Replan;SP;444;85.116
08/2021;MRS;Prd. Siderúrgicos - Bobina - BQ;Piaçaguera;SP;Usiminas;SP;2.929;487.666
08/2021;MRS;Prd. Siderúrgicos - Bobina - BQ;Volta Redonda;RJ;Brisamar;RJ;42.246;4.815.875
08/2021;MRS;Prd. Siderúrgicos - Fio Máquina;Arará;RJ;Manoel Feio;SP;6.312;2.866.323
08/2021;MRS;Prd. Siderúrgicos - Fio Máquina;Dias Tavares;MG;Caçapava;SP;1.576;995.464
08/2021;MRS;Prd. Siderúrgicos - Fio Máquina;Dias Tavares;MG;Eldorado;MG;3.398;1.186.363
08/2021;MRS;Prd. Siderúrgicos - Fio Máquina;Itaguai;RJ;São Bento;SP;2.352;966.544
08/2021;MRS;Prd. Siderúrgicos - Fio Máquina;Ouro Branco;MG;Caçapava;SP;11.905;6.389.556
08/2021;MRS;Prd. Siderúrgicos - Fio Máquina;Ouro Branco;MG;Itaguai;RJ;4.984;2.335.472
08/2021;MRS;Prd. Siderúrgicos - Fio Máquina;Ouro Branco;MG;Pinheirinho;SP;3.086;1.931.126
